time, wave, castedWave, filteredWave
0.301497, 395.076050, 395.076050, 0.076660
0.301519, -205.132462, -205.132462, 0.011307
0.301542, -730.701355, -730.701355, -0.058258
0.301565, -990.396851, -990.396851, -0.106522
0.301587, -889.726013, -889.726013, -0.116119
0.301610, -466.031494, -466.031494, -0.083420
0.301633, 127.600754, 127.600754, -0.020477
0.301655, 674.804138, 674.804138, 0.050018
0.301678, 976.472900, 976.472900, 0.102249
0.301701, 922.841675, 922.841675, 0.117340
0.301723, 533.424805, 533.424805, 0.089676
0.301746, -50.084332, -50.084320, 0.029434
0.301769, -615.369751, -615.369751, -0.041565
0.301791, -956.511841, -956.511841, -0.097382
0.301814, -950.251892, -950.251892, -0.117828
0.301837, -598.232727, -598.232727, -0.095398
0.301859, -28.540300, -28.540298, -0.038315
0.301882, 551.536804, 551.536804, 0.032776
0.301905, 930.931458, 930.931458, 0.091873
0.301927, 971.596863, 971.596863, 0.117599
0.301950, 658.736450, 658.736450, 0.100494
0.301973, 106.988480, 106.988480, 0.046906
0.301995, -484.293976, -484.293976, -0.023788
0.302018, -899.360962, -899.360962, -0.085785
0.302041, -987.185974, -987.185974, -0.116669
0.302063, -715.812927, -715.812927, -0.104996
0.302086, -183.983810, -183.983810, -0.055222
0.302109, 414.789764, 414.789764, 0.014755
0.302132, 862.637695, 862.637695, 0.079239
0.302154, 996.671814, 996.671814, 0.115021
0.302177, 768.463867, 768.463867, 0.108856
0.302200, 260.642273, 260.642273, 0.063232
0.302222, -342.016785, -342.016785, -0.005524
0.302245, -820.229431, -820.229431, -0.072144
0.302268, -999.992920, -999.992920, -0.112640
0.302290, -815.898438, -815.898438, -0.112030
0.302313, -335.689270, -335.689270, -0.070816
0.302336, 267.129272, 267.129272, -0.003754
0.302358, 772.750000, 772.750000, 0.064621
0.302381, 997.197510, 997.197510, 0.109558
0.302404, 858.804138, 858.804138, 0.114548
0.302426, 407.925873, 407.925873, 0.077957
0.302449, -191.380569, -191.380569, 0.012894
0.302472, -721.051147, -721.051147, -0.056763
0.302494, -988.236816, -988.236816, -0.105835
0.302517, -896.400269, -896.400269, -0.116364
0.302540, -478.398987, -478.398987, -0.084641
0.302562, 113.672806, 113.672806, -0.022079
0.302585, 664.383545, 664.383545, 0.048492
0.302608, 973.351318, 973.351318, 0.101440
0.302630, 928.154968, 928.154968, 0.117447
0.302653, 545.239624, 545.239624, 0.090759
0.302676, -35.262260, -35.262253, 0.031052
0.302698, -603.608398, -603.608398, -0.039902
0.302721, -952.325195, -952.325195, -0.096420
0.302744, -954.528442, -954.528442, -0.117828
0.302766, -609.416443, -609.416443, -0.096375
0.302789, -42.561848, -42.561844, -0.039841
0.302812, 539.779358, 539.779358, 0.031158
0.302834, 925.716125, 925.716125, 0.090851
0.302857, 975.000549, 975.000549, 0.117477
0.302880, 669.825562, 669.825562, 0.101410
0.302902, 120.927490, 120.927490, 0.048431
0.302925, -471.971344, -471.971344, -0.022141
0.302948, -893.138428, -893.138428, -0.084671
0.302971, -989.327637, -989.327637, -0.116394
0.302993, -725.539551, -725.539551, -0.105759
0.303016, -197.756271, -197.756271, -0.056641
0.303039, 401.245331, 401.245331, 0.013016
0.303061, 855.038818, 855.038818, 0.078003
0.303084, 997.717407, 997.717407, 0.114578
0.303107, 777.365967, 777.365967, 0.109528
0.303129, 274.161743, 274.161743, 0.064575
0.303152, -328.799133, -328.799133, -0.003830
0.303175, -812.122986, -812.122986, -0.070877
0.303197, -999.938721, -999.938721, -0.112106
0.303220, -824.386292, -824.386292, -0.112595
0.303243, -348.872192, -348.872192, -0.072128
0.303265, 253.582733, 253.582733, -0.005432
0.303288, 763.768921, 763.768921, 0.063263
0.303311, 996.049683, 996.049683, 0.108902
0.303333, 865.907288, 865.907288, 0.114975
0.303356, 420.695374, 420.695374, 0.079147
0.303379, -176.798538, -176.798538, 0.014618
0.303401, -710.692749, -710.692749, -0.055252
0.303424, -985.993958, -985.993958, -0.105042
0.303447, -902.530823, -902.530823, -0.116638
0.303469, -490.672302, -490.672302, -0.085754
0.303492, 99.722488, 99.722488, -0.023727
0.303515, 653.832214, 653.832214, 0.047012
0.303537, 970.038147, 970.038147, 0.100555
0.303560, 933.574402, 933.574402, 0.117615
0.303583, 557.615662, 557.615662, 0.091843
0.303605, -21.237446, -21.237442, 0.032715
0.303628, -592.363037, -592.363037, -0.038361
0.303651, -947.951111, -947.951111, -0.095444
0.303673, -958.617126, -958.617126, -0.117828
0.303696, -620.480225, -620.480225, -0.097305
0.303719, -56.575016, -56.575012, -0.041412
0.303741, 527.231567, 527.231567, 0.029541
0.303764, 920.003296, 920.003296, 0.089722
0.303787, 978.022095, 978.022095, 0.117340
0.303810, 680.177246, 680.177246, 0.102219
0.303832, 134.842697, 134.842697, 0.049957
0.303855, -459.555786, -459.555786, -0.020523
0.303878, -886.740051, -886.740051, -0.083527
0.303900, -991.380371, -991.380371, -0.116119
0.303923, -735.669006, -735.669006, -0.106537
0.303946, -212.276718, -212.276718, -0.058151
0.303968, 388.354706, 388.354706, 0.011322
0.303991, 847.679199, 847.679199, 0.076752
0.304014, 998.566650, 998.566650, 0.114182
0.304036, 786.115051, 786.115051, 0.110123
0.304059, 287.627258, 287.627258, 0.065948
0.304082, -314.752625, -314.752625, -0.002121
0.304104, -803.377502, -803.377502, -0.069489
0.304127, -999.684998, -999.684998, -0.111542
0.304150, -832.246521, -832.246521, -0.113083
0.304172, -361.986420, -361.986420, -0.073410
0.304195, 239.986298, 239.986298, -0.007095
0.304218, 754.637451, 754.637451, 0.061874
0.304240, 994.705811, 994.705811, 0.108246
0.304263, 873.232605, 873.232605, 0.115372
0.304286, 434.107574, 434.107574, 0.080414
0.304308, -162.972076, -162.972076, 0.016327
0.304331, -700.752625, -700.752625, -0.053818
0.304354, -983.556946, -983.556946, -0.104263
0.304376, -908.483704, -908.483704, -0.116882
0.304399, -502.849030, -502.849030, -0.086868
0.304422, 85.752541, 85.752533, -0.025345
0.304444, 642.535339, 642.535339, 0.045441
0.304467, 966.327148, 966.327148, 0.099655
0.304490, 938.510620, 938.510620, 0.117691
0.304512, 569.207092, 569.207092, 0.092880
0.304535, -7.208449, -7.208435, 0.034286
0.304558, -581.001099, -581.001099, -0.036789
0.304581, -943.390442, -943.390442, -0.094467
0.304603, -962.517151, -962.517151, -0.117798
0.304626, -632.046021, -632.046021, -0.098251
0.304649, -71.380203, -71.380203, -0.043060
0.304671, 515.258057, 515.258057, 0.027893
0.304694, 914.414246, 914.414246, 0.088638
0.304717, 980.851135, 980.851135, 0.117172
0.304739, 690.395020, 690.395020, 0.103043
0.304762, 148.731369, 148.731369, 0.051437
0.304785, -446.329346, -446.329346, -0.018845
0.304807, -879.784607, -879.784607, -0.082275
0.304830, -993.120972, -993.120972, -0.115814
0.304853, -745.099731, -745.099731, -0.107224
0.304875, -225.966141, -225.966141, -0.059601
0.304898, 375.387634, 375.387634, 0.009689
0.304921, 840.152649, 840.152649, 0.075470
0.304943, 999.219238, 999.219238, 0.113770
0.304966, 795.197876, 795.197876, 0.110733
0.304989, 301.803864, 301.803864, 0.067398
0.305011, -301.404663, -301.404663, -0.000427
0.305034, -794.943909, -794.943909, -0.068130
0.305057, -999.234436, -999.234436, -0.111023
0.305079, -839.942993, -839.942993, -0.113525
0.305102, -375.029388, -375.029388, -0.074722
0.305125, 226.342621, 226.342621, -0.008728
0.305147, 744.820435, 744.820435, 0.060410
0.305170, 993.071838, 993.071838, 0.107574
0.305193, 879.983582, 879.983582, 0.115646
0.305215, 446.704010, 446.704010, 0.081650
0.305238, -149.113541, -149.113541, 0.017929
0.305261, -690.674561, -690.674561, -0.052307
0.305283, -980.926331, -980.926331, -0.103516
0.305306, -914.257690, -914.257690, -0.117050
0.305329, -515.616821, -515.616821, -0.088058
0.305351, 70.962570, 70.962570, -0.027023
0.305374, 631.721497, 631.721497, 0.043854
0.305397, 962.621887, 962.621887, 0.098770
0.305420, 943.262146, 943.262146, 0.117752
0.305442, 580.686523, 580.686523, 0.093887
0.305465, 6.821967, 6.821960, 0.035858
0.305488, -568.862793, -568.862793, -0.035172
0.305510, -938.366028, -938.366028, -0.093430
0.305533, -966.434814, -966.434814, -0.117722
0.305556, -642.856140, -642.856140, -0.099197
0.305578, -85.367462, -85.367462, -0.044571
0.305601, 503.183075, 503.183075, 0.026276
0.305624, 908.645142, 908.645142, 0.087540
0.305646, 983.487061, 983.487061, 0.116974
0.305669, 701.051270, 701.051270, 0.103867
0.305692, 163.385178, 163.385178, 0.053009
0.305714, -433.730347, -433.730347, -0.017166
0.305737, -873.028503, -873.028503, -0.081085
0.305760, -994.666016, -994.666016, -0.115494
0.305782, -754.383789, -754.383789, -0.107895
0.305805, -239.611084, -239.611084, -0.061035
0.305828, 362.346680, 362.346680, 0.008041
0.305850, 832.014343, 832.014343, 0.074173
0.305873, 999.695435, 999.695435, 0.113297
0.305896, 803.626770, 803.626770, 0.111298
0.305918, 315.150024, 315.150024, 0.068741
0.305941, -287.997375, -287.997375, 0.001221
0.305964, -786.353882, -786.353882, -0.066772
0.305986, -998.587219, -998.587219, -0.110458
0.306009, -847.474060, -847.474060, -0.113968
0.306032, -388.740509, -388.740509, -0.076035
0.306054, 211.867538, 211.867538, -0.010468
0.306077, 735.385376, 735.385376, 0.058929
0.306100, 991.325439, 991.325439, 0.106888
0.306122, 886.561279, 886.561279, 0.115967
0.306145, 459.212463, 459.212463, 0.082825
0.306168, -135.225647, -135.225647, 0.019577
0.306190, -680.460510, -680.460510, -0.050827
0.306213, -977.934692, -977.934692, -0.102692
0.306236, -920.167297, -920.167297, -0.117249
0.306258, -527.587341, -527.587341, -0.089157
0.306281, 56.960884, 56.960876, -0.028625
0.306304, 620.783264, 620.783264, 0.042297
0.306327, 958.727112, 958.727112, 0.097885
0.306349, 947.828003, 947.828003, 0.117783
0.306372, 592.700317, 592.700317, 0.094940
0.306395, 21.656048, 21.656036, 0.037506
0.306417, -557.268005, -557.268005, -0.033524
0.306440, -933.424255, -933.424255, -0.092422
0.306463, -969.944214, -969.944214, -0.117615
0.306485, -653.539734, -653.539734, -0.100098
0.306508, -99.337914, -99.337906, -0.046082
0.306531, 491.009033, 491.009033, 0.024643
0.306553, 902.350403, 902.350403, 0.086426
0.306576, 986.063660, 986.063660, 0.116745
0.306599, 710.987244, 710.987244, 0.104660
0.306621, 177.210632, 177.210632, 0.054459
0.306644, -421.045959, -421.045959, -0.015503
0.306667, -866.100525, -866.100525, -0.079895
0.306689, -996.015320, -996.015320, -0.115143
0.306712, -763.519348, -763.519348, -0.108566
0.306735, -253.987732, -253.987732, -0.062469
0.306757, 348.479767, 348.479767, 0.006287
0.306780, 824.149231, 824.149231, 0.072830
0.306803, 999.943298, 999.943298, 0.112839
0.306825, 811.897400, 811.897400, 0.111816
0.306848, 328.434113, 328.434113, 0.070084
0.306871, -274.533386, -274.533386, 0.002869
0.306893, -777.609070, -777.609070, -0.065399
0.306916, -997.689026, -997.689026, -0.109863
0.306939, -855.255859, -855.255859, -0.114380
0.306961, -401.628815, -401.628815, -0.077332
0.306984, 198.135117, 198.135117, -0.012100
0.307007, 725.805481, 725.805481, 0.057480
0.307029, 989.383911, 989.383911, 0.106201
0.307052, 892.964478, 892.964478, 0.116226
0.307075, 472.340424, 472.340424, 0.084061
0.307097, -120.511856, -120.511856, 0.021271
0.307120, -669.514648, -669.514648, -0.049225
0.307143, -974.907410, -974.907410, -0.101852
0.307166, -925.569885, -925.569885, -0.117386
0.307188, -539.453979, -539.453979, -0.090240
0.307211, 42.947987, 42.947983, -0.030228
0.307234, 609.722839, 609.722839, 0.040756
0.307256, 954.403564, 954.403564, 0.096924
0.307279, 952.452881, 952.452881, 0.117813
0.307302, 603.942139, 603.942139, 0.095932
0.307324, 35.680698, 35.680695, 0.039062
0.307347, -545.563538, -545.563538, -0.031937
0.307370, -928.298706, -928.298706, -0.091370
0.307392, -973.262634, -973.262634, -0.117523
0.307415, -664.094666, -664.094666, -0.100952
0.307438, -114.088783, -114.088776, -0.047653
0.307460, 478.031281, 478.031281, 0.022934
0.307483, 896.214600, 896.214600, 0.085236
0.307506, 988.300781, 988.300781, 0.116531
0.307528, 720.783325, 720.783325, 0.105392
0.307551, 191.001205, 191.001205, 0.055939
0.307574, -408.278687, -408.278687, -0.013885
0.307596, -859.002075, -859.002075, -0.078659
0.307619, -997.228699, -997.228699, -0.114807
0.307642, -773.015686, -773.015686, -0.109207
0.307664, -267.532715, -267.532715, -0.063919
0.307687, 335.294861, 335.294861, 0.004654
0.307710, 816.121826, 816.121826, 0.071503
0.307732, 999.994263, 999.994263, 0.112381
0.307755, 820.008240, 820.008240, 0.112305
0.307778, 341.653564, 341.653564, 0.071426
0.307800, -260.238007, -260.238007, 0.004562
0.307823, -768.195862, -768.195862, -0.063934
0.307846, -996.637573, -996.637573, -0.109238
0.307868, -862.442139, -862.442139, -0.114761
0.307891, -414.438049, -414.438049, -0.078568
0.307914, 184.363693, 184.363693, -0.013748
0.307937, 716.082764, 716.082764, 0.056046
0.307959, 987.119080, 987.119080, 0.105453
0.307982, 899.543945, 899.543945, 0.116516
0.308005, 484.660278, 484.660278, 0.085205
0.308027, -106.572174, -106.572174, 0.022919
0.308050, -659.027222, -659.027222, -0.047745
0.308073, -971.688232, -971.688232, -0.100998
0.308095, -930.790222, -930.790222, -0.117523
0.308118, -551.214417, -551.214417, -0.091278
0.308141, 28.121769, 28.121765, -0.031891
0.308163, 597.897156, 597.897156, 0.039124
0.308186, 950.121399, 950.121399, 0.095932
0.308209, 956.633911, 956.633911, 0.117828
0.308231, 615.065063, 615.065063, 0.096848
0.308254, 49.698322, 49.698318, 0.040649
0.308277, -533.751648, -533.751648, -0.030365
0.308299, -922.990479, -922.990479, -0.090317
0.308322, -976.563110, -976.563110, -0.117416
0.308345, -675.113037, -675.113037, -0.101822
0.308367, -128.016022, -128.016022, -0.049225
0.308390, 465.661011, 465.661011, 0.021347
0.308413, 889.902344, 889.902344, 0.084061
0.308435, 990.343323, 990.343323, 0.116287
0.308458, 730.437439, 730.437439, 0.106110
0.308481, 204.754181, 204.754181, 0.057404
0.308503, -394.691376, -394.691376, -0.012207
0.308526, -851.312378, -851.312378, -0.077332
0.308549, -998.174377, -998.174377, -0.114395
0.308571, -781.840088, -781.840088, -0.109833
0.308594, -281.025055, -281.025055, -0.065277
0.308617, 322.043915, 322.043915, 0.002975
0.308639, 807.933838, 807.933838, 0.070206
0.308662, 999.848450, 999.848450, 0.111847
0.308685, 828.408936, 828.408936, 0.112854
0.308707, 355.558472, 355.558472, 0.072769
0.308730, -246.665741, -246.665741, 0.006302
0.308753, -759.138000, -759.138000, -0.062576
0.308776, -995.389893, -995.389893, -0.108566
0.308798, -869.458679, -869.458679, -0.115158
0.308821, -427.165710, -427.165710, -0.079758
0.308844, 169.762527, 169.762527, -0.015472
0.308866, 705.648804, 705.648804, 0.054535
0.308889, 984.777283, 984.777283, 0.104645
0.308912, 905.584167, 905.584167, 0.116776
0.308934, 496.884705, 496.884705, 0.086319
0.308957, -92.611519, -92.611511, 0.024551
0.308980, -648.410034, -648.410034, -0.046234
0.309002, -968.277771, -968.277771, -0.100113
0.309025, -936.110840, -936.110840, -0.117691
0.309048, -563.531677, -563.531677, -0.092346
0.309070, 14.094480, 14.094467, -0.033539
0.309093, 586.592224, 586.592224, 0.037582
0.309116, 945.652161, 945.652161, 0.094925
0.309138, 960.626587, 960.626587, 0.117844
0.309161, 626.066895, 626.066895, 0.097733
0.309184, 63.706165, 63.706161, 0.042236
0.309206, -521.147705, -521.147705, -0.028763
0.309229, -917.179993, -917.179993, -0.089142
0.309252, -979.486694, -979.486694, -0.117279
0.309274, -685.396790, -685.396790, -0.102615
0.309297, -141.918045, -141.918045, -0.050735
0.309320, 453.199066, 453.199066, 0.019714
0.309342, 883.414917, 883.414917, 0.082901
0.309365, 992.190918, 992.190918, 0.115997
0.309388, 740.489197, 740.489197, 0.106857
0.309410, 219.252518, 219.252518, 0.058914
0.309433, -381.761505, -381.761505, -0.010513
0.309456, -843.867554, -843.867554, -0.076080
0.309478, -998.923523, -998.923523, -0.113998
0.309501, -790.510620, -790.510620, -0.110397
0.309524, -294.462036, -294.462036, -0.066681
0.309546, 307.963654, 307.963654, 0.001328
0.309569, 799.102905, 799.102905, 0.068756
0.309592, 999.480164, 999.480164, 0.111313
0.309615, 836.185974, 836.185974, 0.113266
0.309637, 368.636719, 368.636719, 0.074127
0.309660, -233.044922, -233.044922, 0.007874
0.309683, -749.930725, -749.930725, -0.061096
0.309705, -993.946289, -993.946289, -0.107986
0.309728, -876.691650, -876.691650, -0.115463
0.309751, -440.532288, -440.532288, -0.081100
0.309773, 155.919403, 155.919403, -0.017090
0.309796, 695.638184, 695.638184, 0.052994
0.309819, 982.241638, 982.241638, 0.103928
0.309841, 911.446106, 911.446106, 0.116928
0.309864, 509.011322, 509.011322, 0.087494
0.309887, -78.632629, -78.632629, 0.026108
0.309909, -637.044800, -637.044800, -0.044617
0.309932, -964.464233, -964.464233, -0.099243
0.309955, -940.953186, -940.953186, -0.117676
0.309977, -575.066345, -575.066345, -0.093445
0.310000, 0.064415, 0.064407, -0.035049
0.310023, 575.171753, 575.171753, 0.035934
0.310045, 940.996765, 940.996765, 0.094009
0.310068, 964.430176, 964.430176, 0.117722
0.310091, 637.566040, 637.566040, 0.098770
0.310113, 78.504196, 78.504196, 0.043793
0.310136, -509.122223, -509.122223, -0.027039
0.310159, -911.499146, -911.499146, -0.088104
0.310181, -982.217468, -982.217468, -0.117050
0.310204, -695.545593, -695.545593, -0.103470
0.310227, -155.792145, -155.792145, -0.052170
0.310249, 440.647949, 440.647949, 0.018036
0.310272, 876.366089, 876.366089, 0.081741
0.310295, 993.932129, 993.932129, 0.115631
0.310317, 749.845459, 749.845459, 0.107590
0.310340, 232.919632, 232.919632, 0.060303
0.310363, -368.756470, -368.756470, -0.008835
0.310385, -836.256653, -836.256653, -0.074844
0.310408, -999.476013, -999.476013, -0.113525
0.310431, -799.509399, -799.509399, -0.111038
0.310454, -308.607086, -308.607086, -0.068069
0.310476, 294.585175, 294.585175, -0.000427
0.310499, 790.589478, 790.589478, 0.067459
0.310522, 998.929504, 998.929504, 0.110703
0.310544, 843.798462, 843.798462, 0.113770
0.310567, 381.642426, 381.642426, 0.075348
0.310590, -219.378204, -219.378204, 0.009583
0.310612, -740.034485, -740.034485, -0.059692
0.310635, -992.207031, -992.207031, -0.107224
0.310658, -883.354553, -883.354553, -0.115829
0.310680, -453.084229, -453.084229, -0.082245
0.310703, 142.045578, 142.045578, -0.018768
